|           RA |          DEC |  Vmag |         Source | idx | source_x | source_y | source_peak |      source_RA |    source_DEC |    source_fwhm | residual_aperture_sum | residual_aperture_sum_err |      instrmag |     instrmag_err |           alt |
| 325.87689561 |  58.78005308 |  4.23 | I/239/hip_main |   9 |  524.013 |  348.077 |     63215.7 |  325.841144468 | 58.7652788874 |  1.29804178479 |         123498.352198 |              499.36936443 | 10.4714279399 | 0.00438723068579 | 62.1155913929 |
| 326.22201408 |  62.46057429 |  5.94 | I/239/hip_main | 153 |  405.071 |  418.096 |     11703.2 |  326.180230345 | 62.4700253597 |  1.24415494265 |         19647.2964942 |             382.823398642 | 8.47553203019 |  0.0211409945205 | 60.1633697322 |
| 326.36220534 |  61.12081043 |  4.25 | I/239/hip_main |  27 |  450.744 |  397.017 |     47818.7 |  326.325730277 | 61.1198586979 |   1.1872874764 |         101579.972098 |             475.115820432 | 10.2592952555 |  0.0050748258197 | 60.7944349345 |
| 326.69835794 |  49.30957480 |  4.23 | I/239/hip_main |   5 |  849.827 |  198.949 |     53495.7 |  326.712803147 | 49.3099917633 |  1.16901705332 |         102715.848868 |             476.332565188 | 10.2713686815 | 0.00503155879961 | 64.4052180612 |
| 326.85544759 |  60.69269363 |  5.53 | I/239/hip_main | 128 |  469.025 |   397.59 |     13206.2 |    326.8181892 | 60.6908174124 |  1.18152704585 |         32110.1225107 |             394.463176853 | 9.00887993889 |  0.0133288979742 | 60.7926756643 |
| 327.32921360 |  61.27281592 |  6.18 | I/239/hip_main | 190 |  453.625 |  415.101 |      7020.9 |  327.294970909 | 61.2738009074 |  1.14420001253 |         16144.5991295 |             375.721109553 |  8.2623431974 |  0.0252503887272 | 60.3115681125 |
| 328.00185977 |  55.79193672 |  6.56 | I/239/hip_main |  41 |  643.246 |  335.643 |     14925.7 |  327.984645347 | 55.7691988799 |  1.13679841203 |         38800.5562224 |             402.638158701 |  9.2143699111 |  0.0112591788552 | 62.1900884256 |
| 329.16310055 |  63.62556651 |  5.11 | I/239/hip_main | 101 |  388.311 |  482.196 |     18984.2 |  329.137263569 | 63.6444475419 |  1.20490214617 |         45673.0157065 |             413.634063922 |  9.3914242531 | 0.00982621691197 | 58.4113974561 |
| 329.29621747 |  66.15615419 |  6.41 | I/239/hip_main |  92 |  303.721 |  524.708 |     7473.37 |  329.303203368 |  66.179381051 |  1.65278178757 |         25643.7694643 |             388.473157227 |  8.7647296924 |  0.0164364827947 | 57.0309231502 |
| 329.72294977 |  62.69795151 |  5.96 | I/239/hip_main | 165 |  423.836 |  476.158 |     10174.6 |  329.702629284 | 62.7107706099 |  1.11840928159 |         21026.8702054 |             381.634548058 | 8.54921161727 |  0.0196925876556 | 58.6367022063 |
| 329.81293227 |  73.18028413 |  5.04 | I/239/hip_main |  68 |  64.7568 |  642.652 |     9297.34 |   329.82979875 | 73.1772782034 |   1.7630100524 |          47310.946627 |             413.827842095 | 9.42967912695 | 0.00949047188199 | 52.6932586815 |
| 330.51906636 |  58.00037041 |  5.55 | I/239/hip_main |  85 |  589.978 |  417.218 |     23821.7 |  330.503112003 | 57.9847247963 |  1.02480825727 |         40138.2438921 |             406.062778188 | 9.25117095136 |  0.0109765169477 | 60.1675564129 |
| 330.97054172 |  63.11977885 |  5.26 | I/239/hip_main |  77 |  418.062 |  502.069 |     23859.8 |  330.960344881 | 63.1383762018 |  1.14970628805 |         38898.8839228 |             405.591896946 |  9.2171178846 |   0.011313106285 | 57.9320088739 |
| 331.25199883 |  62.78552941 |  5.27 | I/239/hip_main | 150 |  431.481 |   501.39 |     11812.7 |  331.239527027 | 62.8002683613 |  1.13861948364 |          42418.791336 |             409.325649131 | 9.31117075688 |  0.0104698487467 | 57.9685723551 |
| 331.28663039 |  62.27982101 |  5.07 | I/239/hip_main |  93 |  449.058 |   494.46 |     22407.5 |  331.274087138 | 62.2921961858 |  1.12387068088 |         49946.7565584 |             420.011171476 |  9.4885432607 | 0.00912395823977 | 58.1735744294 |
| 331.79021802 |  58.84077239 |  6.34 | I/239/hip_main | 182 |  571.049 |  452.585 |     7349.52 |  331.782940917 | 58.8293338283 |  1.11080595291 |         13860.6724163 |             374.420098036 |  8.0967357813 |  0.0293092423058 | 59.2549285379 |
| 332.45152906 |  72.34119936 |  4.79 | I/239/hip_main |  15 |  106.025 |  657.026 |     24916.2 |  332.460578166 | 72.3517265676 |  1.42663082723 |         60823.0070146 |             433.161583334 | 9.70244475083 | 0.00772701549933 |  52.593644997 |
| 332.71359131 |  58.20124992 |  3.39 | I/239/hip_main |   1 |  600.136 |  460.227 |     63201.6 |  332.718516204 | 58.1853058113 |  1.15408657565 |         134330.328704 |             508.658665421 | 10.5627102262 | 0.00410848880746 | 58.9927995856 |
| 332.79073322 |  50.82328938 |  5.38 | I/239/hip_main | 115 |  858.508 |  357.723 |     11748.6 |  332.799184108 | 50.8031651315 |   1.2142234744 |         33605.2570744 |             401.508461435 | 9.05829308759 |  0.0129633491478 | 60.3628023693 |
| 332.87743467 |  59.41451451 |  5.05 | I/239/hip_main |  53 |   559.12 |  480.068 |     35131.1 |  332.877311108 | 59.4080126332 | 0.974266135765 |         49555.6865836 |             419.852291523 | 9.48000877645 |   0.009192481584 | 58.5345348192 |
| 332.95214631 |  56.83904211 |  5.24 | I/239/hip_main | 108 |  649.159 |   445.68 |     18448.8 |  332.959401829 | 56.8191888275 |   1.0369159169 |         41736.4123532 |             408.622325822 | 9.29356281887 |  0.0106227439907 |  59.245192388 |
| 333.00839287 |  60.75907189 |  5.37 | I/239/hip_main | 118 |  513.415 |  501.065 |     17070.1 |  333.011674441 | 60.7606970526 |  1.06949045071 |         37404.1151743 |             402.040833294 | 9.17457349652 |  0.0116622008592 | 58.0104022191 |
| 333.09352250 |  63.29107190 |  5.76 | I/239/hip_main | 156 |  425.972 |  537.558 |     10906.3 |  333.098088363 | 63.3108959485 |  1.09686782791 |         19051.9295186 |              390.76482506 | 8.44212244802 |  0.0222539052947 | 56.9891917852 |
| 333.45714350 |  63.16235674 |  6.13 | I/239/hip_main | 189 |  432.796 |  541.466 |     7091.29 |  333.465090631 | 63.1789991341 |  1.12174112733 |         20523.3124165 |             382.206044949 | 8.52289367315 |  0.0202059760312 | 56.8924528872 |
