|           RA |          DEC |  Vmag |         Source | idx | source_x | source_y | source_peak |      source_RA |    source_DEC |    source_fwhm | residual_aperture_sum | residual_aperture_sum_err |      instrmag |     instrmag_err |           alt |
|  14.19558745 |  60.36284769 |  5.56 | I/239/hip_main | 102 |   930.57 |  284.411 |     10714.1 |  14.2271011003 | 60.3634679035 |  1.14768510337 |         32230.5542065 |             379.580515291 | 9.01294446577 |  0.0127780880357 | 37.9032833417 |
|  14.33138601 |  61.42193312 |  6.44 | I/239/hip_main | 112 |  889.966 |  281.084 |     9396.13 |   14.349330135 | 61.4181637787 | 0.971379144669 |         12729.7445691 |             351.800112557 | 8.00432425585 |   0.029985135998 | 38.1480583758 |
|  16.08145357 |  61.58024409 |  5.83 | I/239/hip_main |  79 |  878.919 |  311.268 |     13653.0 |  16.0806597906 | 61.5666683539 | 0.887135684592 |         23352.4909364 |             366.635640385 |   8.663108063 |  0.0170345712113 | 37.4005828709 |
|  17.85631897 |  64.20272388 |  5.56 | I/239/hip_main |  60 |  775.175 |  322.996 |     17418.6 |  17.8334925579 | 64.1845448314 |  1.05562078329 |         26566.3860128 |             372.861288834 | 8.80310622929 |  0.0152280591794 | 37.4128525085 |
|  17.92237013 |  65.01888517 |  5.57 | I/239/hip_main |  47 |  744.955 |  317.924 |     18517.5 |  17.8911536177 | 64.9968010282 |  1.04536187071 |         29229.0560356 |             373.872010005 | 8.90681200718 |  0.0138783520878 | 37.6224668222 |
|  18.06878934 |  79.67397492 |  5.60 | I/239/hip_main |  35 |  203.205 |  210.255 |     9106.54 |  17.9727659258 | 79.6803552938 |  1.44396141814 |         27504.5003806 |             372.844687787 | 8.84078443351 |  0.0147080107128 | 40.3209344191 |
|  20.02049027 |  58.23161610 |  4.95 | I/239/hip_main |  21 |  988.011 |  410.962 |     34984.7 |  20.0565570459 | 58.2387384797 |  1.19982642775 |         55155.3490504 |             410.486472983 | 9.59624412593 | 0.00807497062125 |  34.384365134 |
|  21.45251267 |  60.23540347 |  2.66 | I/239/hip_main |  10 |  906.501 |   419.13 |     63124.3 |  21.4772016435 | 60.2245213783 |   1.2360639738 |         175820.455009 |              537.42148485 | 10.8549485316 | 0.00331646457764 | 34.4762881601 |
|  21.48293404 |  68.12994739 |  4.72 | I/239/hip_main |  13 |  618.924 |  342.978 |     40576.9 |  21.4203620839 | 68.1188829184 |  1.04422927371 |         57994.8258488 |             412.125561372 | 9.65074815412 | 0.00771027807299 | 37.1766117454 |
|  22.44463773 |  65.17106561 |  6.71 | I/239/hip_main | 118 |  722.082 |  386.032 |     7599.58 |  22.4116771648 |  65.152003111 | 0.914946130902 |         9999.73858232 |             348.301577497 | 7.74224664908 |  0.0377917091005 |  35.861414287 |
|  22.80632718 |  70.26478860 |  5.82 | I/239/hip_main |  41 |  536.984 |  338.732 |     12597.6 |  22.7352400368 | 70.2698813904 |  1.12066988873 |         23026.5689693 |             367.990447623 |  8.6478481114 |  0.0173395192398 | 37.3527956418 |
|  23.35711597 |  58.32734523 |  5.69 | I/239/hip_main |  96 |  966.592 |   474.25 |     9475.75 |  23.3826437508 | 58.3215473787 |  1.05318453681 |         24007.7516912 |              369.88360117 |   8.693153759 |   0.016716421947 | 32.8188302163 |
|  23.48302496 |  59.23209665 |  4.68 | I/239/hip_main |  29 |  932.827 |  466.844 |     30621.4 |  23.5099467146 | 59.2139675596 |  1.03475502984 |         56287.6870492 |             410.056173962 | 9.61830854046 | 0.00790423220551 | 33.1332272379 |
|  23.64116285 |  68.94785738 |  6.52 | I/239/hip_main |  93 |  581.126 |  362.989 |     7747.83 |   23.575918574 | 68.9494093065 |  1.02438824183 |         11417.3478595 |             351.501093182 | 7.88618811546 |  0.0334034392922 | 36.6772384735 |
|  24.53151544 |  57.97764488 |  5.55 | I/239/hip_main |  65 |  971.999 |  500.901 |     16548.7 |  24.5733198801 |  57.977067709 |  1.04382366249 |         25435.3284305 |             370.637824736 | 8.75586840696 |  0.0158103733921 |  32.103446611 |
|  25.57369215 |  58.62775870 |  6.35 | I/239/hip_main | 122 |  941.926 |  512.784 |     7463.62 |  25.6069474182 | 58.6139679882 | 0.958908829876 |         12517.7229488 |              352.99609599 | 7.98608837054 |  0.0305966800604 |  31.897816952 |
|  25.58518510 |  68.04304624 |  5.57 | I/239/hip_main |  67 |  605.301 |  398.924 |     14465.2 |  25.5486903756 | 68.0374214694 |  1.00372702961 |         27264.1002432 |             372.935456755 | 8.83125295722 |  0.0148413102567 | 35.6918386087 |
|  25.73220374 |  70.62255881 |  5.18 | I/239/hip_main |  40 |   513.14 |  369.765 |     20584.0 |  25.6777955233 | 70.6352719366 |  1.11115071859 |         41720.2156688 |             392.315974406 | 9.29314139453 |   0.010202795585 | 36.5267718027 |
|  25.83906703 |  59.63288280 |  6.57 | I/239/hip_main |  99 |  903.974 |  505.076 |      9324.4 |  25.8565138639 | 59.6123323933 | 0.930193746353 |         12008.8080596 |             353.305209587 | 7.94102479107 |  0.0319212490114 | 32.2242283767 |
|  26.07464115 |  57.53666151 |  6.18 | I/239/hip_main |  91 |  977.926 |  535.896 |     9838.32 |  26.1188894228 |  57.537148011 |  1.00617692872 |         14883.6407024 |             356.079233687 | 8.17404797606 |  0.0259577596823 | 31.1692210412 |
|  29.00001575 |  68.68526545 |  4.97 | I/239/hip_main |  56 |  566.528 |  434.817 |     16892.2 |  28.9777695588 | 68.6830742789 |  1.06098177027 |         47890.6712813 |             400.054457618 | 9.44290234395 | 0.00906354149779 | 34.7575297038 |
|  29.90828959 |  64.62163894 |  5.29 | I/239/hip_main |  37 |  702.133 |  504.994 |     25600.6 |  29.9181275111 | 64.5990864165 | 0.882274842467 |         32903.6421602 |             383.554086029 | 9.03538496604 |  0.0126477239606 | 32.7152876719 |
|  30.48979079 |  70.90704605 |  4.49 | I/239/hip_main |  22 |   482.25 |  420.667 |     29839.8 |  30.4629186267 | 70.9252393194 |  1.11365400019 |          78458.573366 |             437.372761994 | 9.97887604994 |  0.0060484077954 | 35.1584765722 |
|  32.16908619 |  58.42360489 |  5.66 | I/239/hip_main |  85 |  900.062 |  636.358 |     12143.3 |  32.2048325236 | 58.4104056934 |  1.04621631002 |         24393.6254083 |             372.508456658 | 8.71046590864 |  0.0165687415752 | 28.7813327377 |
|  32.87164306 |  57.64554793 |  6.38 | I/239/hip_main | 110 |  920.991 |  661.916 |     8412.06 |  32.9182408685 | 57.6362420548 | 0.978001415524 |         11195.1400716 |             353.554852283 | 7.86484886193 |  0.0342654948732 | 28.0538349389 |
|  34.49925395 |  57.89980835 |  5.75 | I/239/hip_main |  49 |  897.909 |  687.024 |     17224.0 |  34.5387998293 | 57.8831808575 | 0.982331488828 |         23340.4959877 |             371.124771398 | 8.66255023403 |  0.0172520060062 | 27.4580123491 |
|  34.51916463 |  57.51632574 |  5.99 | I/239/hip_main |  68 |  910.846 |  694.037 |     11946.5 |  34.5584245938 | 57.5024221671 |  1.02088554908 |         17191.9445212 |             363.719025161 | 8.33058753504 |   0.022954654246 | 27.2410486808 |
|  35.48098509 |  57.24292010 |  6.40 | I/239/hip_main | 101 |  910.928 |  716.216 |     8063.91 |  35.5207463113 | 57.2361731672 |  2.31400807689 |         18857.3679102 |             375.003531292 | 8.43097771828 |  0.0215766502191 | 26.6615819096 |
|  36.31678817 |  56.60982421 |  6.25 | I/239/hip_main |  78 |  923.986 |  743.028 |     10000.7 |  36.3635321123 | 56.6132946706 |  1.04482768332 |         13401.8215136 |              357.25685137 | 8.06018460671 |  0.0289232089341 | 25.9301036216 |
|  37.26661741 |  67.40238385 |  4.46 | I/239/hip_main |  31 |  559.617 |  559.617 |     23546.2 |  37.3077666846 | 67.3929131235 |  1.10801591962 |         76652.7531889 |             436.090573733 | 9.95359442832 | 0.00617274987284 | 31.3988046817 |
|  41.20695883 |  67.82470926 |  5.95 | I/239/hip_main |  62 |  516.939 |  599.156 |     14657.2 |  41.2660995113 | 67.8202101846 |  0.91285993574 |         21211.0225321 |              367.76393082 | 8.55867904579 |  0.0188120994325 |  30.347694122 |
|  42.23127335 |  69.63419857 |  6.26 | I/239/hip_main |  88 |  452.836 |   573.16 |     9008.93 |  42.2984296408 | 69.6443331317 |  1.04598600694 |         16143.6809469 |             360.777352973 | 8.26228144719 |  0.0242474705281 |  31.042534134 |
|  42.37807146 |  57.08432152 |  6.25 | I/239/hip_main |  73 |  843.167 |  841.063 |     10317.5 |  42.4217327915 | 57.0840459118 |   1.1487718332 |         21460.5544741 |             368.428307451 | 8.57137737901 |  0.0186269517904 | 23.5611124334 |
|  48.94988581 |  57.14062522 |  5.79 | I/239/hip_main |  83 |   759.91 |  948.306 |     9615.11 |  48.9869496032 | 57.1554195707 |  1.13875773937 |         19485.9376823 |             367.327369659 | 8.46657830578 |  0.0204532213219 | 20.9227935906 |
|  52.47810837 |  58.87875244 |  4.55 | I/239/hip_main |  27 |  662.972 |  957.267 |     35319.4 |  52.5271727572 | 58.8848750214 |  1.12924699173 |         67698.5334098 |              428.61725405 | 9.81872318359 | 0.00686942090502 | 20.7919483647 |
|  53.38412463 |  58.76535110 |  6.45 | I/239/hip_main | 114 |  653.936 |  973.231 |     7687.59 |  53.4240784016 | 58.7738714465 |  1.14904248237 |          13945.662681 |             361.207052018 | 8.10337292312 |  0.0281026194598 | 20.3884645243 |
|  59.28455287 |  61.10891703 |  4.99 | I/239/hip_main |  45 |  510.956 |  985.139 |     24166.9 |      59.331735 | 61.1162925339 |  1.14625329774 |         41635.9125501 |             398.950426499 | 9.29094525176 |   0.010396342634 | 20.1433050393 |
|  62.51160698 |  80.69867409 |  5.10 | I/239/hip_main |  25 |  21.1691 |  427.005 |     13180.6 |  62.4195540485 | 80.7024302021 |  1.49041609014 |         41384.0735525 |             394.238842146 | 9.28435812572 |  0.0103360811783 | 34.0302180354 |
|  64.22311681 |  61.85004125 |  5.69 | I/239/hip_main |  86 |  422.939 |  1019.44 |     11113.7 |  64.2628653115 |  61.855332227 |  1.27879198211 |         59016.0457031 |             383.990749006 | 9.66970029946 | 0.00705960485337 | 19.2580344186 |
|  78.09353950 |  73.94674435 |  5.44 | I/239/hip_main |  34 |  29.0952 |  712.928 |     11623.7 |  78.0502533822 | 73.9614873296 |  1.34685707199 |         28709.5584742 |             382.787011931 |  8.8873413163 |  0.0144663983014 | 26.6258012424 |
| 354.79233254 |  75.29284842 |  5.95 | I/239/hip_main |  57 |  365.988 |  19.2263 |     7974.03 |  354.866700616 | 75.2754750406 |  1.27738609295 |         20189.1005828 |             359.129966362 |  8.5050674618 |  0.0193003156284 | 45.6442475023 |
| 354.83819674 |  74.00261499 |  5.98 | I/239/hip_main |  63 |  414.161 |  10.3293 |     7232.23 |  354.901229646 | 73.9927536362 |  1.23876782826 |         19586.6469444 |             358.894001659 | 8.47217527027 |  0.0198808909409 | 45.9362765887 |
