|           RA |          DEC |  Vmag |         Source | idx | source_x | source_y | source_peak |     source_RA |    source_DEC |    source_fwhm | residual_aperture_sum | residual_aperture_sum_err |      instrmag |     instrmag_err |           alt |
|  67.05539751 |  83.80776284 |  5.51 | I/239/hip_main |  64 |  669.492 |   389.55 |     8624.98 | 66.8463906125 | 83.7945505915 |  1.00888717592 |         31842.9064374 |             383.621164825 | 8.99980678447 |  0.0130713245241 | 35.8876130619 |
|  68.37758981 |  72.52882555 |  5.94 | I/239/hip_main |  46 |  958.595 |  703.057 |     9608.81 | 68.4450569896 |   72.52855979 |  1.03804765319 |         19349.4428113 |             369.462644304 | 8.45894619138 |  0.0207172357871 |  26.921586037 |
|  76.16522092 |  74.06699380 |  6.10 | I/239/hip_main |  25 |  855.096 |  711.162 |     12127.7 | 76.2108160395 |  74.045550063 | 0.988443156507 |         18296.6480295 |             371.724196061 | 8.39820386673 |  0.0220434230399 | 26.9671732325 |
|  90.33404742 |  85.18211809 |  6.17 | I/239/hip_main |  45 |  572.117 |  393.015 |     11147.9 | 90.2158470377 | 85.1883776378 |  1.00026259815 |         15532.4981768 |             365.199227203 | 8.22037831079 |  0.0255104592323 | 35.8968694665 |
| 100.13844112 |  71.70023557 |  8.91 | I/239/hip_main |  38 |  646.994 |  896.003 |     13932.3 | 100.211698988 | 71.7138302737 |  1.03272786104 |         17813.9630391 |             377.917317211 | 8.36917639975 |  0.0230179151194 | 22.4175425116 |
| 112.76866761 |  82.41156871 |  4.92 | I/239/hip_main |   7 |  502.145 |  509.386 |     21681.1 | 112.851682428 | 82.4017493019 |  1.01822431353 |         48543.5686575 |             409.458618325 | 9.45760428283 | 0.00915183232648 | 32.7830934508 |
| 115.12954787 |  87.02015634 |  5.05 | I/239/hip_main |  41 |  499.442 |  336.907 |     17793.1 | 115.149397717 | 87.0376798375 |    1.183875052 |         48379.9467729 |             405.410337852 | 9.45393849807 | 0.00909199463642 | 37.4221813991 |
| 124.22484099 |  84.05768861 |  6.45 | I/239/hip_main |  70 |  458.839 |  443.118 |     7720.09 | 124.353439171 | 84.0556610144 |  1.04927656735 |         13357.2424155 |             362.673420664 | 8.05656705225 |  0.0294597229862 | 34.5595515272 |
| 143.62069943 |  69.83015419 |  4.54 | I/239/hip_main |  13 |   111.17 |   876.35 |     18992.9 | 143.642601225 | 69.8398676172 |  1.48646634799 |         62854.2285824 |             446.872509641 | 9.73811128404 | 0.00771398653513 | 22.5946488324 |
| 145.73849356 |  72.25268512 |  5.15 | I/239/hip_main |  33 |  138.239 |  783.724 |     12435.0 | 145.776381016 | 72.2283440832 |  1.42716440122 |         34375.3825795 |             407.775930182 | 9.08289388334 |   0.012870747932 | 25.0403779873 |
| 183.04963833 |  77.61619242 |  5.14 | I/239/hip_main |  31 |  64.1052 |  380.204 |     13724.6 |  183.02981532 | 77.6190314172 |  1.49760196969 |         41311.4043669 |              405.99175744 | 9.28244992982 |  0.0106629407442 | 35.3931513625 |
| 192.27829680 |  83.41779443 |  5.92 | I/239/hip_main |   8 |  261.026 |  268.142 |     19216.0 | 192.416694748 | 83.4049600785 |  1.58038972436 |         56992.1327508 |             416.073587133 | 9.63181230597 | 0.00792109051285 | 38.9558118394 |
| 192.30750199 |  83.41285818 |  5.38 | I/239/hip_main |   8 |  261.026 |  268.142 |     19216.0 | 192.416694748 | 83.4049600785 |  1.58038972436 |         56992.1327508 |             416.073587133 | 9.63181230597 | 0.00792109051285 | 38.9558118394 |
| 222.58178099 |  82.51248701 |  5.63 | I/239/hip_main |  26 |  239.217 |   126.25 |     8863.39 | 222.577757315 |  82.528585317 |  1.37225956681 |          27204.681058 |             374.973848635 | 8.82888412925 |  0.0149550228103 | 42.5991066989 |
| 262.69570753 |  86.96802383 |  5.78 | I/239/hip_main |  62 |  448.953 |  125.094 |     9925.63 | 262.982689346 | 86.9660241472 |    1.378705273 |         24657.8761094 |             370.220448569 | 8.72216419799 |  0.0162905022685 | 43.0114683399 |
| 263.05373826 |  86.58632924 |  4.35 | I/239/hip_main |  27 |  442.414 |  112.085 |     23944.8 | 263.251361721 | 86.5868725504 |  1.52268189965 |         88151.6978183 |             447.788827819 | 10.1053517358 | 0.00551153171418 |   43.34579454 |
| 333.29239384 |  86.10785672 |  5.27 | I/239/hip_main |  35 |  601.999 |  114.103 |     19164.3 | 333.424171677 | 86.0965499077 |  1.24730394781 |         36067.7237704 |             387.434657334 |  9.1350718698 |  0.0116549246602 | 43.2636893301 |
| 343.60160144 |  84.34611856 |  4.70 | I/239/hip_main |  18 |  672.883 |  91.4938 |     28487.4 | 343.769094529 | 84.3368783618 |  1.19966177842 |          68077.850454 |              423.19249788 | 9.82478961883 | 0.00674468798791 | 43.7421417981 |
| 351.74966274 |  87.30745696 |  5.56 | I/239/hip_main |  68 |    592.9 |  173.524 |     9465.19 | 351.639479727 | 87.2826491753 |  1.18480768746 |         30440.3751785 |             378.313040025 | 8.95090003458 |  0.0134843820426 | 41.7200175502 |
