|           RA |          DEC |  Vmag |         Source | idx | source_x | source_y | source_peak |     source_RA |    source_DEC |    source_fwhm | residual_aperture_sum | residual_aperture_sum_err |      instrmag |     instrmag_err |           alt |
| 294.11059344 |  50.22046347 |  4.49 | I/239/hip_main |  19 |  488.097 |  609.857 |     48277.0 | 294.103793898 | 50.2465395329 |  1.05340113534 |         86432.6241725 |             461.886740293 | 10.0839692795 | 0.00579812446997 | 80.1272345197 |
| 294.15856119 |  44.69518822 |  5.17 | I/239/hip_main |  47 |  487.733 |  402.879 |     21584.3 | 294.160582958 | 44.6736192715 |  1.18377334954 |         46224.0104011 |             416.638746756 | 9.40444408808 | 0.00977961531913 | 85.6979020344 |
| 294.89386216 |  45.95738010 |  6.25 | I/239/hip_main | 114 |  507.192 |   450.05 |     10168.9 | 294.899045896 | 45.9442964884 |  1.14597173467 |         18266.6244013 |             380.679107412 | 8.39642077975 |   0.022611557695 |   84.42282004 |
| 295.20880618 |  45.52464940 |  5.06 | I/239/hip_main |  39 |  515.516 |  433.978 |     21668.4 |  295.21806254 | 45.5108865885 |   1.0931792223 |         49370.1236134 |             421.293116308 | 9.47593556905 | 0.00925869732015 |   84.83517734 |
| 295.45453769 |  50.52544635 |  5.99 | I/239/hip_main |  56 |   520.33 |  620.983 |     19567.6 | 295.464347891 | 50.5459397572 |  1.04853743519 |         34938.0482856 |             404.713210117 | 9.10052163428 |  0.0125683561196 | 79.8061579213 |
| 296.06896508 |  37.35426967 |  4.89 | I/239/hip_main |  50 |  543.044 |  126.546 |     14313.7 | 296.080777737 | 37.3302372384 |  1.46054934112 |         60002.8169891 |              433.85879292 |  9.6877041324 | 0.00784524483916 | 86.6991570961 |
| 296.24350878 |  45.13069195 |  2.86 | I/239/hip_main |  10 |  542.824 |   419.46 |     63221.1 | 296.256564927 | 45.1116101889 |   1.3566010479 |         223804.988432 |             594.467770765 | 11.1169494385 | 0.00288196226456 |  85.082964285 |
| 296.63651285 |  50.01038425 |  6.68 | I/239/hip_main | 148 |  548.945 |  602.129 |      8758.4 | 296.656459177 | 50.0260937419 | 0.970089873712 |         11283.6225535 |              373.15510107 | 7.87339640806 |  0.0358814984054 | 80.2272833032 |
| 297.99613200 |  47.02734867 |  5.60 | I/239/hip_main |  72 |   586.17 |  491.942 |     17255.5 | 298.022189485 | 47.0274177929 | 0.997696028701 |         27037.0059692 |             392.337434257 | 8.82217152482 |  0.0157445730734 | 82.8673160634 |
| 298.02988134 |  47.93181856 |  5.91 | I/239/hip_main | 128 |  585.798 |  525.698 |     9649.19 | 298.063598755 | 47.9361553469 |  1.05918245322 |         15536.5541091 |             389.127328849 | 8.22066178726 |  0.0271748258227 | 82.0105644092 |
| 298.25521888 |  47.80773842 |  6.30 | I/239/hip_main | 137 |  591.605 |  521.088 |     9325.86 | 298.288227616 | 47.8052728703 |   1.0059197312 |         13982.3158753 |             385.960868027 | 8.10622280521 |  0.0299497984128 |  82.078859305 |
| 298.70101118 |  36.99565531 |  5.79 | I/239/hip_main |  68 |  622.835 |  115.216 |     11697.8 | 298.716663834 | 36.9758335631 |  1.29921020401 |         28097.3677255 |             399.255406542 | 8.86393912091 |  0.0154175337822 | 85.2401698586 |
| 298.77161610 |  47.54097180 |  6.72 | I/239/hip_main | 168 |  605.031 |  511.992 |     7458.29 | 298.806387755 | 47.5431442695 | 0.982312564118 |         7415.92770642 |             368.862228554 |  7.4176887512 |  0.0539670198828 | 82.1805254331 |
| 298.97523474 |  47.09007651 |  6.88 | I/239/hip_main | 173 |  611.062 |  495.149 |     7388.44 |  299.00986374 |  47.081803396 |  1.00799627669 |         10834.1518558 |             372.524441602 | 7.82926232887 |  0.0373069368528 | 82.5320438367 |
| 299.97997979 |  37.04288602 |  5.15 | I/239/hip_main |  32 |  661.253 |  119.157 |     16994.7 | 299.992461022 | 37.0288259899 |  1.35627580956 |         43549.7123462 |             418.534481285 | 9.33973825942 |  0.0104273917721 | 84.5315799524 |
| 302.35673642 |  36.83959003 |  4.93 | I/239/hip_main |  40 |  733.871 |  116.794 |     20158.1 | 302.369447323 | 36.8382579977 |  1.44093211644 |         53806.0217445 |             432.173164639 | 9.56935223953 |  0.0087147844875 | 82.8746225317 |
| 303.63326032 |  36.80613540 |  4.93 | I/239/hip_main |  22 |  772.782 |  119.016 |     25129.8 |  303.64418241 | 36.8070316457 |  1.25175960036 |         63671.8390198 |             441.428377435 | 9.75214351671 | 0.00752216045415 | 81.9808967299 |
| 304.44668519 |  38.03294710 |  4.77 | I/239/hip_main |  12 |  791.836 |  168.135 |     39606.4 | 304.461587717 | 38.0236691707 |   1.1092220342 |         69408.7023295 |             447.674169937 | 9.84580984471 | 0.00699806303935 |  81.897137938 |
| 304.61927485 |  36.99975390 |  5.58 | I/239/hip_main | 109 |  801.759 |  129.673 |     9953.11 | 304.626730497 | 37.0059496491 |  1.37023254637 |         32130.9597582 |             400.298037934 | 9.00958427804 |  0.0135172859581 | 81.3772214751 |
| 305.06342626 |  39.40328172 |  6.22 | I/239/hip_main | 123 |  803.595 |  221.994 |     8402.37 | 305.087053938 | 39.3856546037 |  1.27427862453 |         20886.1556104 |             388.115634719 |  8.5419213059 |  0.0201619422706 | 81.7817256039 |
| 305.55708346 |  40.25668150 |  2.23 | I/239/hip_main |   2 |  813.378 |  256.216 |     63226.1 | 305.577958794 | 40.2456757481 |  1.64478533441 |         259575.014706 |             623.149801499 | 11.2779322507 | 0.00260470960732 | 81.5182463013 |
| 305.74021639 |  39.21103629 |  6.74 | I/239/hip_main | 179 |  824.139 |  217.156 |      6955.2 | 305.754446028 |  39.196426579 |  1.21991847212 |           12753.44987 |             376.986697269 | 8.00634423108 |  0.0320721507285 | 81.2388447217 |
| 305.93485540 |  37.47644822 |  5.87 | I/239/hip_main |  87 |  838.997 |  152.359 |     11200.5 | 305.936391427 |  37.479475475 |   1.1688718555 |         24916.4345982 |             389.092461258 | 8.73348977585 |  0.0169432475903 | 80.6138636139 |
| 306.59776500 |  56.63867785 |  6.38 | I/239/hip_main | 139 |  749.062 |  871.747 |     8523.12 | 306.626915308 | 56.6590537968 |  1.07572972157 |         15909.0099039 |             377.019065167 | 8.24638291302 |  0.0257128311678 | 71.8916272299 |
| 306.60958659 |  56.63537546 |  8.40 | I/239/hip_main | 139 |  749.062 |  871.747 |     8523.12 | 306.626915308 | 56.6590537968 |  1.07572972157 |         15909.0099039 |             377.019065167 | 8.24638291302 |  0.0257128311678 | 71.8916272299 |
| 306.89281213 |  38.44052275 |  5.63 | I/239/hip_main | 102 |  862.221 |  192.999 |     10321.7 |  306.89662127 | 38.4466926646 |  1.38285115981 |         24481.5504659 |             388.996590329 | 8.71437233024 |  0.0172399742857 |  80.199939724 |
| 307.94383104 |  56.77987434 |  6.14 | I/239/hip_main |  67 |  775.966 |  881.951 |     12301.5 | 307.968924937 | 56.7928818693 |  1.01450097333 |          14781.365309 |             376.070615897 |  8.1665614084 |  0.0276047989965 | 71.3829190356 |
| 308.45231332 |  41.77282122 |  6.50 | I/239/hip_main | 149 |  886.957 |  325.035 |      7891.4 | 308.478942085 |  41.763644313 |   1.1138120481 |         9361.97994167 |             371.417369037 | 7.67069429828 |  0.0430451515509 | 79.3443736599 |
| 308.82508657 |  41.89013179 |  6.63 | I/239/hip_main | 165 |  896.702 |  331.056 |     7253.79 | 308.852448833 | 41.8784260684 | 0.996755021982 |         11581.6903618 |             372.776749275 | 7.90170490708 |  0.0349226028609 | 79.0604870506 |
| 309.75078432 |  56.00494916 |  6.45 | I/239/hip_main | 122 |  818.983 |  860.222 |     9241.93 | 309.770331594 | 56.0087564122 |  1.08265742281 |         15538.6190057 |             376.307760287 |  8.2208060782 |  0.0262760750979 | 71.4193089516 |
| 310.80702339 |  57.11400468 |  6.34 | I/239/hip_main | 145 |  831.955 |  906.787 |     7877.99 |  310.80456834 | 57.1141624821 |  1.03349374894 |         14166.2432053 |             372.902479609 | 8.12041176619 |  0.0285607965721 |  70.202673136 |
| 311.09183699 |  56.48840856 |  5.91 | I/239/hip_main | 108 |  843.021 |  884.754 |     10195.3 | 311.097076801 | 56.4904019864 |  1.04301427975 |         19161.9644277 |             379.518979162 | 8.44837510653 |  0.0214893464574 | 70.5761359603 |
| 311.58868245 |  52.99555137 |  6.34 | I/239/hip_main |  80 |  882.957 |  757.129 |     11459.4 | 311.618428221 |  52.997783948 |  1.01047962889 |         17326.0165981 |             378.360830694 |  8.3390218478 |  0.0236939344354 | 72.8245471419 |
| 312.17807122 |  51.91032519 |  6.26 | I/239/hip_main | 134 |  905.674 |  720.121 |      8769.2 | 312.210476161 |  51.910584069 |  1.04686037665 |         18734.4545592 |             379.533385555 | 8.42387766609 |  0.0219805557736 | 73.2173424782 |
